names,links,category,filename
Beulah Woodard,https://en.wikipedia.org/wiki/Beulah_Woodard,List_of_20th-century_women_artists,./HTML/Women/Beulah_Woodard.html
Ogura Yuki,https://en.wikipedia.org/wiki/Ogura_Yuki,List_of_20th-century_women_artists,./HTML/Women/Ogura_Yuki.html
Margaret Firth,https://en.wikipedia.org/wiki/Margaret_Firth,List_of_20th-century_women_artists,./HTML/Women/Margaret_Firth.html
Gertrude Abercrombie,https://en.wikipedia.org/wiki/Gertrude_Abercrombie,List_of_20th-century_women_artists,./HTML/Women/Gertrude_Abercrombie.html
Mary Adshead,https://en.wikipedia.org/wiki/Mary_Adshead,List_of_20th-century_women_artists,./HTML/Women/Mary_Adshead.html
Maxine Albro,https://en.wikipedia.org/wiki/Maxine_Albro,List_of_20th-century_women_artists,./HTML/Women/Maxine_Albro.html
Griselda Allan,https://en.wikipedia.org/wiki/Griselda_Allan,List_of_20th-century_women_artists,./HTML/Women/Griselda_Allan.html
Catherine Tharp Altvater,https://en.wikipedia.org/wiki/Catherine_Tharp_Altvater,List_of_20th-century_women_artists,./HTML/Women/Catherine_Tharp_Altvater.html
Grace Greenwood Ames,https://en.wikipedia.org/wiki/Grace_Greenwood_Ames,List_of_20th-century_women_artists,./HTML/Women/Grace_Greenwood_Ames.html
Rita Angus,https://en.wikipedia.org/wiki/Rita_Angus,List_of_20th-century_women_artists,./HTML/Women/Rita_Angus.html
Mariam Aslamazian,https://en.wikipedia.org/wiki/Mariam_Aslamazian,List_of_20th-century_women_artists,./HTML/Women/Mariam_Aslamazian.html
Evgenia Baykova,https://en.wikipedia.org/wiki/Evgenia_Baykova,List_of_20th-century_women_artists,./HTML/Women/Evgenia_Baykova.html
Suzanne Belperron,https://en.wikipedia.org/wiki/Suzanne_Belperron,List_of_20th-century_women_artists,./HTML/Women/Suzanne_Belperron.html
Ruth Bernhard,https://en.wikipedia.org/wiki/Ruth_Bernhard,List_of_20th-century_women_artists,./HTML/Women/Ruth_Bernhard.html
Isabel Bishop,https://en.wikipedia.org/wiki/Isabel_Bishop,List_of_20th-century_women_artists,./HTML/Women/Isabel_Bishop.html
Lucienne Bloch,https://en.wikipedia.org/wiki/Lucienne_Bloch,List_of_20th-century_women_artists,./HTML/Women/Lucienne_Bloch.html
Dorr Bothwell,https://en.wikipedia.org/wiki/Dorr_Bothwell,List_of_20th-century_women_artists,./HTML/Women/Dorr_Bothwell.html
Margaret Bourke-White,https://en.wikipedia.org/wiki/Margaret_Bourke-White,List_of_20th-century_women_artists,./HTML/Women/Margaret_Bourke-White.html
Dorothea Braby,https://en.wikipedia.org/wiki/Dorothea_Braby,List_of_20th-century_women_artists,./HTML/Women/Dorothea_Braby.html
Lola Álvarez Bravo,https://en.wikipedia.org/wiki/Lola_%C3%81lvarez_Bravo,List_of_20th-century_women_artists,./HTML/Women/Lola_%C3%81lvarez_Bravo.html
Emmy Bridgewater,https://en.wikipedia.org/wiki/Emmy_Bridgewater,List_of_20th-century_women_artists,./HTML/Women/Emmy_Bridgewater.html
Felicia Browne,https://en.wikipedia.org/wiki/Felicia_Browne,List_of_20th-century_women_artists,./HTML/Women/Felicia_Browne.html
Norma Bull,https://en.wikipedia.org/wiki/Norma_Bull,List_of_20th-century_women_artists,./HTML/Women/Norma_Bull.html
Selma Burke,https://en.wikipedia.org/wiki/Selma_Burke,List_of_20th-century_women_artists,./HTML/Women/Selma_Burke.html
Nancy Carline,https://en.wikipedia.org/wiki/Nancy_Carline,List_of_20th-century_women_artists,./HTML/Women/Nancy_Carline.html
Marie Z. Chino,https://en.wikipedia.org/wiki/Marie_Z._Chino,List_of_20th-century_women_artists,./HTML/Women/Marie_Z._Chino.html
Dorothy Dehner,https://en.wikipedia.org/wiki/Dorothy_Dehner,List_of_20th-century_women_artists,./HTML/Women/Dorothy_Dehner.html
Evelyn Dunbar,https://en.wikipedia.org/wiki/Evelyn_Dunbar,List_of_20th-century_women_artists,./HTML/Women/Evelyn_Dunbar.html
Claire Falkenstein,https://en.wikipedia.org/wiki/Claire_Falkenstein,List_of_20th-century_women_artists,./HTML/Women/Claire_Falkenstein.html
Perle Fine,https://en.wikipedia.org/wiki/Perle_Fine,List_of_20th-century_women_artists,./HTML/Women/Perle_Fine.html
Leonor Fini,https://en.wikipedia.org/wiki/Leonor_Fini,List_of_20th-century_women_artists,./HTML/Women/Leonor_Fini.html
Cornelia MacIntyre Foley,https://en.wikipedia.org/wiki/Cornelia_MacIntyre_Foley,List_of_20th-century_women_artists,./HTML/Women/Cornelia_MacIntyre_Foley.html
Evelyn Gibbs,https://en.wikipedia.org/wiki/Evelyn_Gibbs,List_of_20th-century_women_artists,./HTML/Women/Evelyn_Gibbs.html
Elizabeth Ginno,https://en.wikipedia.org/wiki/Elizabeth_Ginno,List_of_20th-century_women_artists,./HTML/Women/Elizabeth_Ginno.html
Marion Greenwood,https://en.wikipedia.org/wiki/Marion_Greenwood,List_of_20th-century_women_artists,./HTML/Women/Marion_Greenwood.html
Edith Hamlin,https://en.wikipedia.org/wiki/Edith_Hamlin,List_of_20th-century_women_artists,./HTML/Women/Edith_Hamlin.html
Isobel Heath,https://en.wikipedia.org/wiki/Isobel_Heath,List_of_20th-century_women_artists,./HTML/Women/Isobel_Heath.html
Barbara Hepworth,https://en.wikipedia.org/wiki/Barbara_Hepworth,List_of_20th-century_women_artists,./HTML/Women/Barbara_Hepworth.html
Gertrude Hermes,https://en.wikipedia.org/wiki/Gertrude_Hermes,List_of_20th-century_women_artists,./HTML/Women/Gertrude_Hermes.html
Elsie Dalton Hewland,https://en.wikipedia.org/wiki/Elsie_Dalton_Hewland,List_of_20th-century_women_artists,./HTML/Women/Elsie_Dalton_Hewland.html
Karen Holtsmark,https://en.wikipedia.org/wiki/Karen_Holtsmark,List_of_20th-century_women_artists,./HTML/Women/Karen_Holtsmark.html
Lois Mailou Jones,https://en.wikipedia.org/wiki/Lois_Mailou_Jones,List_of_20th-century_women_artists,./HTML/Women/Lois_Mailou_Jones.html
Frida Kahlo,https://en.wikipedia.org/wiki/Frida_Kahlo,List_of_20th-century_women_artists,./HTML/Women/Frida_Kahlo.html
Maude Kegg,https://en.wikipedia.org/wiki/Maude_Kegg,List_of_20th-century_women_artists,./HTML/Women/Maude_Kegg.html
Anna Kostrova,https://en.wikipedia.org/wiki/Anna_Kostrova,List_of_20th-century_women_artists,./HTML/Women/Anna_Kostrova.html
Lee Krasner,https://en.wikipedia.org/wiki/Lee_Krasner,List_of_20th-century_women_artists,./HTML/Women/Lee_Krasner.html
Doris Lee,https://en.wikipedia.org/wiki/Doris_Lee,List_of_20th-century_women_artists,./HTML/Women/Doris_Lee.html
Ruth Harriet Louise,https://en.wikipedia.org/wiki/Ruth_Harriet_Louise,List_of_20th-century_women_artists,./HTML/Women/Ruth_Harriet_Louise.html
Helen Lundeberg,https://en.wikipedia.org/wiki/Helen_Lundeberg,List_of_20th-century_women_artists,./HTML/Women/Helen_Lundeberg.html
Mabel McKay,https://en.wikipedia.org/wiki/Mabel_McKay,List_of_20th-century_women_artists,./HTML/Women/Mabel_McKay.html
Dora Maar,https://en.wikipedia.org/wiki/Dora_Maar,List_of_20th-century_women_artists,./HTML/Women/Dora_Maar.html
Maruja Mallo,https://en.wikipedia.org/wiki/Maruja_Mallo,List_of_20th-century_women_artists,./HTML/Women/Maruja_Mallo.html
Hansel Mieth,https://en.wikipedia.org/wiki/Hansel_Mieth,List_of_20th-century_women_artists,./HTML/Women/Hansel_Mieth.html
Lee Miller,https://en.wikipedia.org/wiki/Lee_Miller,List_of_20th-century_women_artists,./HTML/Women/Lee_Miller.html
Lisette Model,https://en.wikipedia.org/wiki/Lisette_Model,List_of_20th-century_women_artists,./HTML/Women/Lisette_Model.html
Barbara Morgan,https://en.wikipedia.org/wiki/Barbara_Morgan,List_of_20th-century_women_artists,./HTML/Women/Barbara_Morgan.html
Donia Nachshen,https://en.wikipedia.org/wiki/Donia_Nachshen,List_of_20th-century_women_artists,./HTML/Women/Donia_Nachshen.html
Fannie Nampeyo,https://en.wikipedia.org/wiki/Fannie_Nampeyo,List_of_20th-century_women_artists,./HTML/Women/Fannie_Nampeyo.html
Alice Neel,https://en.wikipedia.org/wiki/Alice_Neel,List_of_20th-century_women_artists,./HTML/Women/Alice_Neel.html
Loukia Nicolaidou,https://en.wikipedia.org/wiki/Loukia_Nicolaidou,List_of_20th-century_women_artists,./HTML/Women/Loukia_Nicolaidou.html
Essie Parrish,https://en.wikipedia.org/wiki/Essie_Parrish,List_of_20th-century_women_artists,./HTML/Women/Essie_Parrish.html
Milena Pavlović-Barili,https://en.wikipedia.org/wiki/Milena_Pavlovi%C4%87-Barili,List_of_20th-century_women_artists,./HTML/Women/Milena_Pavlovi%C4%87-Barili.html
Irene Rice Pereira,https://en.wikipedia.org/wiki/Irene_Rice_Pereira,List_of_20th-century_women_artists,./HTML/Women/Irene_Rice_Pereira.html
Alice Rahon,https://en.wikipedia.org/wiki/Alice_Rahon,List_of_20th-century_women_artists,./HTML/Women/Alice_Rahon.html
Margaretha Reichardt,https://en.wikipedia.org/wiki/Margaretha_Reichardt,List_of_20th-century_women_artists,./HTML/Women/Margaretha_Reichardt.html
Leni Riefenstahl,https://en.wikipedia.org/wiki/Leni_Riefenstahl,List_of_20th-century_women_artists,./HTML/Women/Leni_Riefenstahl.html
Louise Emerson Ronnebeck,https://en.wikipedia.org/wiki/Louise_Emerson_Ronnebeck,List_of_20th-century_women_artists,./HTML/Women/Louise_Emerson_Ronnebeck.html
Stella Schmolle,https://en.wikipedia.org/wiki/Stella_Schmolle,List_of_20th-century_women_artists,./HTML/Women/Stella_Schmolle.html
Ethel Schwabacher,https://en.wikipedia.org/wiki/Ethel_Schwabacher,List_of_20th-century_women_artists,./HTML/Women/Ethel_Schwabacher.html
Bernarda Bryson Shahn,https://en.wikipedia.org/wiki/Bernarda_Bryson_Shahn,List_of_20th-century_women_artists,./HTML/Women/Bernarda_Bryson_Shahn.html
Jessamine Shumate,https://en.wikipedia.org/wiki/Jessamine_Shumate,List_of_20th-century_women_artists,./HTML/Women/Jessamine_Shumate.html
Elena Skuin,https://en.wikipedia.org/wiki/Elena_Skuin,List_of_20th-century_women_artists,./HTML/Women/Elena_Skuin.html
Mary Tillman Smith,https://en.wikipedia.org/wiki/Mary_Tillman_Smith,List_of_20th-century_women_artists,./HTML/Women/Mary_Tillman_Smith.html
Sultana Suruzhon,https://en.wikipedia.org/wiki/Sultana_Suruzhon,List_of_20th-century_women_artists,./HTML/Women/Sultana_Suruzhon.html
Lenore Tawney,https://en.wikipedia.org/wiki/Lenore_Tawney,List_of_20th-century_women_artists,./HTML/Women/Lenore_Tawney.html
Thelma Frazier Winter,https://en.wikipedia.org/wiki/Thelma_Frazier_Winter,List_of_20th-century_women_artists,./HTML/Women/Thelma_Frazier_Winter.html
Henriette Wyeth,https://en.wikipedia.org/wiki/Henriette_Wyeth,List_of_20th-century_women_artists,./HTML/Women/Henriette_Wyeth.html
Maria Zubreeva,https://en.wikipedia.org/wiki/Maria_Zubreeva,List_of_20th-century_women_artists,./HTML/Women/Maria_Zubreeva.html
Ida Abelman,https://en.wikipedia.org/wiki/Ida_Abelman,List_of_20th-century_women_artists,./HTML/Women/Ida_Abelman.html
Taisia Afonina,https://en.wikipedia.org/wiki/Taisia_Afonina,List_of_20th-century_women_artists,./HTML/Women/Taisia_Afonina.html
Eileen Aldridge,https://en.wikipedia.org/wiki/Eileen_Aldridge,List_of_20th-century_women_artists,./HTML/Women/Eileen_Aldridge.html
Evgenia Antipova,https://en.wikipedia.org/wiki/Evgenia_Antipova,List_of_20th-century_women_artists,./HTML/Women/Evgenia_Antipova.html
Eve Arnold,https://en.wikipedia.org/wiki/Eve_Arnold,List_of_20th-century_women_artists,./HTML/Women/Eve_Arnold.html
Gwen Barnard,https://en.wikipedia.org/wiki/Gwen_Barnard,List_of_20th-century_women_artists,./HTML/Women/Gwen_Barnard.html
Semiha Berksoy,https://en.wikipedia.org/wiki/Semiha_Berksoy,List_of_20th-century_women_artists,./HTML/Women/Semiha_Berksoy.html
Louise Bourgeois,https://en.wikipedia.org/wiki/Louise_Bourgeois,List_of_20th-century_women_artists,./HTML/Women/Louise_Bourgeois.html
Doris Blair,https://en.wikipedia.org/wiki/Doris_Blair,List_of_20th-century_women_artists,./HTML/Women/Doris_Blair.html
Harriet Bogart,https://en.wikipedia.org/wiki/Harriet_Bogart,List_of_20th-century_women_artists,./HTML/Women/Harriet_Bogart.html
Eden Box,https://en.wikipedia.org/wiki/Eden_Box,List_of_20th-century_women_artists,./HTML/Women/Eden_Box.html
Leonora Carrington,https://en.wikipedia.org/wiki/Leonora_Carrington,List_of_20th-century_women_artists,./HTML/Women/Leonora_Carrington.html
Elizabeth Catlett,https://en.wikipedia.org/wiki/Elizabeth_Catlett,List_of_20th-century_women_artists,./HTML/Women/Elizabeth_Catlett.html
Chien-Ying Chang,https://en.wikipedia.org/wiki/Chien-Ying_Chang,List_of_20th-century_women_artists,./HTML/Women/Chien-Ying_Chang.html
Malvina Cheek,https://en.wikipedia.org/wiki/Malvina_Cheek,List_of_20th-century_women_artists,./HTML/Women/Malvina_Cheek.html
Helen Cordero,https://en.wikipedia.org/wiki/Helen_Cordero,List_of_20th-century_women_artists,./HTML/Women/Helen_Cordero.html
Maya Deren,https://en.wikipedia.org/wiki/Maya_Deren,List_of_20th-century_women_artists,./HTML/Women/Maya_Deren.html
Yvonne Drewry,https://en.wikipedia.org/wiki/Yvonne_Drewry,List_of_20th-century_women_artists,./HTML/Women/Yvonne_Drewry.html
Jane Frank,https://en.wikipedia.org/wiki/Jane_Frank,List_of_20th-century_women_artists,./HTML/Women/Jane_Frank.html
Rosalie Gascoigne,https://en.wikipedia.org/wiki/Rosalie_Gascoigne,List_of_20th-century_women_artists,./HTML/Women/Rosalie_Gascoigne.html
Wilhelmina McAlpin Godfrey,https://en.wikipedia.org/wiki/Wilhelmina_McAlpin_Godfrey,List_of_20th-century_women_artists,./HTML/Women/Wilhelmina_McAlpin_Godfrey.html
Riva Helfond,https://en.wikipedia.org/wiki/Riva_Helfond,List_of_20th-century_women_artists,./HTML/Women/Riva_Helfond.html
Nora Heysen,https://en.wikipedia.org/wiki/Nora_Heysen,List_of_20th-century_women_artists,./HTML/Women/Nora_Heysen.html
Erlund Hudson,https://en.wikipedia.org/wiki/Erlund_Hudson,List_of_20th-century_women_artists,./HTML/Women/Erlund_Hudson.html
Tove Jansson,https://en.wikipedia.org/wiki/Tove_Jansson,List_of_20th-century_women_artists,./HTML/Women/Tove_Jansson.html
Corita Kent,https://en.wikipedia.org/wiki/Corita_Kent,List_of_20th-century_women_artists,./HTML/Women/Corita_Kent.html
Gwendolyn Knight,https://en.wikipedia.org/wiki/Gwendolyn_Knight,List_of_20th-century_women_artists,./HTML/Women/Gwendolyn_Knight.html
Gunhild Kristensen,https://en.wikipedia.org/wiki/Gunhild_Kristensen,List_of_20th-century_women_artists,./HTML/Women/Gunhild_Kristensen.html
Jacqueline Lamba,https://en.wikipedia.org/wiki/Jacqueline_Lamba,List_of_20th-century_women_artists,./HTML/Women/Jacqueline_Lamba.html
Maria Lassnig,https://en.wikipedia.org/wiki/Maria_Lassnig,List_of_20th-century_women_artists,./HTML/Women/Maria_Lassnig.html
Miriam Laufer,https://en.wikipedia.org/wiki/Miriam_Laufer,List_of_20th-century_women_artists,./HTML/Women/Miriam_Laufer.html
Helen Levitt,https://en.wikipedia.org/wiki/Helen_Levitt,List_of_20th-century_women_artists,./HTML/Women/Helen_Levitt.html
Beatrice Mandelman,https://en.wikipedia.org/wiki/Beatrice_Mandelman,List_of_20th-century_women_artists,./HTML/Women/Beatrice_Mandelman.html
Louisa Matthíasdóttir,https://en.wikipedia.org/wiki/Louisa_Matth%C3%ADasd%C3%B3ttir,List_of_20th-century_women_artists,./HTML/Women/Louisa_Matth%C3%ADasd%C3%B3ttir.html
Mona Moore,https://en.wikipedia.org/wiki/Mona_Moore,List_of_20th-century_women_artists,./HTML/Women/Mona_Moore.html
Hilda Grossman Morris,https://en.wikipedia.org/wiki/Hilda_Grossman_Morris,List_of_20th-century_women_artists,./HTML/Women/Hilda_Grossman_Morris.html
Meret Oppenheim,https://en.wikipedia.org/wiki/Meret_Oppenheim,List_of_20th-century_women_artists,./HTML/Women/Meret_Oppenheim.html
Juliet Pannett,https://en.wikipedia.org/wiki/Juliet_Pannett,List_of_20th-century_women_artists,./HTML/Women/Juliet_Pannett.html
Tuulikki Pietilä,https://en.wikipedia.org/wiki/Tuulikki_Pietil%C3%A4,List_of_20th-century_women_artists,./HTML/Women/Tuulikki_Pietil%C3%A4.html
Lilo Rasch-Naegele,https://en.wikipedia.org/wiki/Lilo_Rasch-Naegele,List_of_20th-century_women_artists,./HTML/Women/Lilo_Rasch-Naegele.html
Ruth Ray,https://en.wikipedia.org/wiki/Ruth_Ray,List_of_20th-century_women_artists,./HTML/Women/Ruth_Ray.html
Miriam C. Rice,https://en.wikipedia.org/wiki/Miriam_C._Rice,List_of_20th-century_women_artists,./HTML/Women/Miriam_C._Rice.html
Maria Rudnitskaya,https://en.wikipedia.org/wiki/Maria_Rudnitskaya,List_of_20th-century_women_artists,./HTML/Women/Maria_Rudnitskaya.html
Charlotte Salomon,https://en.wikipedia.org/wiki/Charlotte_Salomon,List_of_20th-century_women_artists,./HTML/Women/Charlotte_Salomon.html
Clara Sherman,https://en.wikipedia.org/wiki/Clara_Sherman,List_of_20th-century_women_artists,./HTML/Women/Clara_Sherman.html
Nadezhda Shteinmiller,https://en.wikipedia.org/wiki/Nadezhda_Shteinmiller,List_of_20th-century_women_artists,./HTML/Women/Nadezhda_Shteinmiller.html
Thelma Johnson Streat,https://en.wikipedia.org/wiki/Thelma_Johnson_Streat,List_of_20th-century_women_artists,./HTML/Women/Thelma_Johnson_Streat.html
Hedda Sterne,https://en.wikipedia.org/wiki/Hedda_Sterne,List_of_20th-century_women_artists,./HTML/Women/Hedda_Sterne.html
Dorothea Tanning,https://en.wikipedia.org/wiki/Dorothea_Tanning,List_of_20th-century_women_artists,./HTML/Women/Dorothea_Tanning.html
Domicėlė Tarabildienė,https://en.wikipedia.org/wiki/Domic%C4%97l%C4%97_Tarabildien%C4%97,List_of_20th-century_women_artists,./HTML/Women/Domic%C4%97l%C4%97_Tarabildien%C4%97.html
Gerda Taro,https://en.wikipedia.org/wiki/Gerda_Taro,List_of_20th-century_women_artists,./HTML/Women/Gerda_Taro.html
Anya Teixeira,https://en.wikipedia.org/wiki/Anya_Teixeira,List_of_20th-century_women_artists,./HTML/Women/Anya_Teixeira.html
Elsa Thiemann,https://en.wikipedia.org/wiki/Elsa_Thiemann,List_of_20th-century_women_artists,./HTML/Women/Elsa_Thiemann.html
Bridget Bate Tichenor,https://en.wikipedia.org/wiki/Bridget_Bate_Tichenor,List_of_20th-century_women_artists,./HTML/Women/Bridget_Bate_Tichenor.html
Pablita Velarde,https://en.wikipedia.org/wiki/Pablita_Velarde,List_of_20th-century_women_artists,./HTML/Women/Pablita_Velarde.html
Marion Post Wolcott,https://en.wikipedia.org/wiki/Marion_Post_Wolcott,List_of_20th-century_women_artists,./HTML/Women/Marion_Post_Wolcott.html
Joan Elizabeth Woollard,https://en.wikipedia.org/wiki/Joan_Elizabeth_Woollard,List_of_20th-century_women_artists,./HTML/Women/Joan_Elizabeth_Woollard.html
Carla Accardi,https://en.wikipedia.org/wiki/Carla_Accardi,List_of_20th-century_women_artists,./HTML/Women/Carla_Accardi.html
Etel Adnan,https://en.wikipedia.org/wiki/Etel_Adnan,List_of_20th-century_women_artists,./HTML/Women/Etel_Adnan.html
Ida Applebroog,https://en.wikipedia.org/wiki/Ida_Applebroog,List_of_20th-century_women_artists,./HTML/Women/Ida_Applebroog.html
Diane Arbus,https://en.wikipedia.org/wiki/Diane_Arbus,List_of_20th-century_women_artists,./HTML/Women/Diane_Arbus.html
Pamela Ascherson,https://en.wikipedia.org/wiki/Pamela_Ascherson,List_of_20th-century_women_artists,./HTML/Women/Pamela_Ascherson.html
Alice Baber,https://en.wikipedia.org/wiki/Alice_Baber,List_of_20th-century_women_artists,./HTML/Women/Alice_Baber.html
Jo Baer,https://en.wikipedia.org/wiki/Jo_Baer,List_of_20th-century_women_artists,./HTML/Women/Jo_Baer.html
Irina Baldina,https://en.wikipedia.org/wiki/Irina_Baldina,List_of_20th-century_women_artists,./HTML/Women/Irina_Baldina.html
Hannelore Baron,https://en.wikipedia.org/wiki/Hannelore_Baron,List_of_20th-century_women_artists,./HTML/Women/Hannelore_Baron.html
Lavinia Bazhbeuk-Melikyan,https://en.wikipedia.org/wiki/Lavinia_Bazhbeuk-Melikyan,List_of_20th-century_women_artists,./HTML/Women/Lavinia_Bazhbeuk-Melikyan.html
Edith Birkin,https://en.wikipedia.org/wiki/Edith_Birkin,List_of_20th-century_women_artists,./HTML/Women/Edith_Birkin.html
Zlata Bizova,https://en.wikipedia.org/wiki/Zlata_Bizova,List_of_20th-century_women_artists,./HTML/Women/Zlata_Bizova.html
Nell Blaine,https://en.wikipedia.org/wiki/Nell_Blaine,List_of_20th-century_women_artists,./HTML/Women/Nell_Blaine.html
Sandra Blow,https://en.wikipedia.org/wiki/Sandra_Blow,List_of_20th-century_women_artists,./HTML/Women/Sandra_Blow.html
Druie Bowett,https://en.wikipedia.org/wiki/Druie_Bowett,List_of_20th-century_women_artists,./HTML/Women/Druie_Bowett.html
Geta Bratescu,https://en.wikipedia.org/wiki/Geta_Bratescu,List_of_20th-century_women_artists,./HTML/Women/Geta_Bratescu.html
